,Title,Views,Likes,Dislikes,Comment
192,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"judging by the trailers, the entire season will based on just the 1st of the 5 parts of the 1st foundation book? i mean, there is enough material there, sure, but still - way to stretch it. excited either way:)"
193,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"I cant wait to see Trantor!!! Anyway, I think this season will be the fall of the empire with a lot of action and battles to make people interested in the show, so they can renovate for more seasons. First  season will finish with survivors going to Trantor. Real Foundation will start in second season. (If they renovate the contract)."
194,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"Yeah, I didn't read past the first trilogy but none of this looks familiar."
195,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"1. it’s Isaac Asimov foundationnn 
2. I see lee pace I click
My two weaknesses"
196,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,Looks very promising !
197,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,"Is this based off ""The Foundation Trilogy by Isaac Asimov"" ? ? ? Elon Musk's favourite space sci-fi series."
198,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,Huge foundation fan. Seems major deviations from the original. I will watch though. The actor playing Harry seems perfect
199,FOUNDATION Trailer 2 (2021),"234,136 views",4.1K,79,Someone needs to make Plan 9 from Outer Space as a TV series.
200,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,It looks like if Crank and Lucy had a kid.
201,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"So, basically Selene from Underworld becomes human, but manages to retain some of her supernatural strength?"
202,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"Jesus, Mary, and Joseph...this woman is almost 50 years old and looks 30. I love KB and I will watch whatever terrible movie she’s in."
203,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,They had me at Kate Beckinsale.
204,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,Seems like Argus Filch is now more grumpy then ever
205,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,It looks like a female version of Crank mixed with some Atomic Blonde inspiration. I bet those fight scenes will be chopped to sh*t.
206,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"Sort getting the movie Lucy vibes sort of with this lol glad to see my girl Kate back on the screens again , im definitely checking this out , looks good"
207,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,I can only take this seriously if she gets some of her power from JOLT cola.
208,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,She made me first fall in love with her when she sported the fangs and tight leather! I'm gonna see this for sure 🥰
209,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"Kate kills people
James May: Does that mean they're not coming on then?"
210,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"Oscar nominee Stanley Tucci, ladies and gentlemen, coming straight from a real, touching, loving look at dementia in Supernova to plausibly act here like he truly is a man that helps a woman by shocking her with a Playstation Buzz! controller."
211,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,I always love seeing her in action movies!!! Just waiting for her and Milla Jovovich to be cast as a team up kinda heroine film where they both work together to take down some bad guy(s)!
212,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"So basically a female version of crank, got it!!"
213,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"We had Evelyn Salt
Now there's an upgraded Jolt"
214,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,She literally does not age since she became a vamp in Underworld.
215,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"Good lord! She's almost 50 and still looks hotter than most of the younger actresses in Hollywood. 
Can they just make another ""Underworld"" and feed my need to see her in the black leather outfits?"
216,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,The goddess is back.
217,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,Kate Beckinsale is just as gorgeous as a blonde.
218,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"KB makes this movie watchable, otherwise it’s a cookie cutter script"
219,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,Looks like Walder Frey is still enjoying his pie :D
220,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,Walder Frey's behind this? Kate's just gotta feed him some pie.
221,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,Jai Courtney still has the best agent in Hollywood. How is this guy still getting jobs.
222,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"Director:  How about Crank+Lucy+J.Wick Fusion? 
Amazon Prime: Yes Please !"
223,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,this woman is incredible <3
224,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"Crank + Limitless, and a sprinkle of john wick?"
225,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,This looks SICK!!!
226,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"Kate is Back in action, I love the way she fights, so excited to watch this"
227,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"When Hot Vampire turn human but power still in her body and later she, Lucy and Black Widow  Also Alice together make Charlies real Angel League"
228,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,Totally cutting my hair like this.
229,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,Is Hollywood incapable of releasing a Trailer with out basically showing the whole movie in 2 to 3 min.  I mean Damn...
230,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"Kate Beckinsale?! Take my money!!! Now please!!! I’m begging you 😭

On another note… cast her as MCU’s JEAN GREY (would be so awesome to see her in that 90s classic XMEN suit) / Phoenix please… or Polaris"
231,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,Kate Beckinsale is pretty and badass in this trailer !!! ❤
232,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,My Crush forever Kate Beckinsale 🥰
233,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,Kate is number one!
234,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"I like Kate, but this look SO clichéd - I appreciate it has to be really difficult to come up with an original action movie when everythings been done already"
235,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,Ha I'm definitely going to see this one.
236,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,I keep seeing crank references I got like she hulk vibes except she doesn’t turn green.
237,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,Looks like a fan club in here. I'm gonna slowly back out.
238,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"Jolt... Salt... Blond... Na-h, no difference at all"
239,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"There is one heck of a lot of ""suspension of disbelief"" going on here."
240,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,love Kate Beckinsale still continuing her ass kicking since her Underworld series n Total Recall undoubtedly she doesnt seem to have age
241,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,CRANK + LUCY with a bit of Atomic Blonde😁😁😁
242,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,So this is where Argus Filch has been since he retired from Hogwarts?😅😅😅😅
243,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,Finally a movie from her
244,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"Love to see Kate in a movie again , getting Crank vibes here like the others said , not sure where Lucy comes into play though , no superpowers shown here as far as i can see."
245,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,This looks good 🔥
246,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,"Finally, another deadpool sequel"
247,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,What a bloody gorgeous woman. Watched her from the start of her journey. Kate just gets more sexy and gorgeous.. Just God Dam STUNNING..
248,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,I'm gonna strap my junk to a car battery to get the full experience 🔌
249,JOLT Trailer (2021) Kate Beckinsale,"346,906 views",6K,247,would love to see Kate Beckinsale + Keira Knightley in action films...booom!!
250,SING 2 Trailer (2021),"748,045 views",20K,490,So generous of them to show us the entire movie in less than 4 minutes.
251,SING 2 Trailer (2021),"748,045 views",20K,490,"First movie: ""I hope I'm good enough to get the prize money"" 

Second movie: ""We're back but with a hint of anxiety for all of the characters!"""
252,SING 2 Trailer (2021),"748,045 views",20K,490,"Two things I’m wondering:
1. Why is Johnny shaking? He was so confident in the first movie. Why so nervous now?
2. Where the heck is Mike the mouse? Hope the bears didn’t get him."
253,SING 2 Trailer (2021),"748,045 views",20K,490,"Universal: ""so what is going to be your opening for the trailer.""

Iluminaton: GOTH MORT."
254,SING 2 Trailer (2021),"748,045 views",20K,490,"My inner marvel is crying.
Hearing Scarlett say “it’s okay” again hurts. 
If yk yk"
255,SING 2 Trailer (2021),"748,045 views",20K,490,And movie will be exactly like this but slightly longer.
256,SING 2 Trailer (2021),"748,045 views",20K,490,The fact that they put System of a Down is killing me
257,SING 2 Trailer (2021),"748,045 views",20K,490,"I feel like they got Bury a friend’s lyrics wrong, i can’t tell."
258,SING 2 Trailer (2021),"748,045 views",20K,490,I was partly expecting that lion to say that singing killed his grandma
259,SING 2 Trailer (2021),"748,045 views",20K,490,"How many today’s pop songs do you want in this movie? 
Illumination: Yes"
260,SING 2 Trailer (2021),"748,045 views",20K,490,"Universal: How Many Spoilers Do You Want to show?

Illumination: YES"
261,SING 2 Trailer (2021),"748,045 views",20K,490,"Let the Billie Ellish cover finish, damn your shivering soul."
262,SING 2 Trailer (2021),"748,045 views",20K,490,The Eminem part has all the Stans so hyped up for this movie
263,SING 2 Trailer (2021),"748,045 views",20K,490,"To the people saying the whole movie is given away by the trailer: at this point in the existence of movies, there’s usually not a lot of mystery as far as plots. It’s more about how we get there and the friends we made along the way. Enjoy things for what they are and not just because you didn’t know how it was going to end."
264,SING 2 Trailer (2021),"748,045 views",20K,490,I never thought Billie's fursona would be a chinchilla but it's so perfect.
265,SING 2 Trailer (2021),"748,045 views",20K,490,I feel like they showed us a whole movie
266,SING 2 Trailer (2021),"748,045 views",20K,490,Ms. Crawly listening to System of a Down was the best part I don’t think I even need to see the rest of the movie 😂😂😂
267,SING 2 Trailer (2021),"748,045 views",20K,490,"""You're an adult a trailer for an animated kids movie wont make you tear up""
The Trailer:"
268,SING 2 Trailer (2021),"748,045 views",20K,490,"""There's always a choice, just never had the guts to make the right one""
-Calloway
3:12 Very true saying"
269,SING 2 Trailer (2021),"748,045 views",20K,490,“I don’t see your tippie toes!” I don’t know why that made me laugh so hard. 😅
270,SING 2 Trailer (2021),"748,045 views",20K,490,This movie surprisingly looks decent.
271,SING 2 Trailer (2021),"748,045 views",20K,490,pretty good movie. kinda short
272,SING 2 Trailer (2021),"748,045 views",20K,490,"it's the ""bury a friend"" part for me 😂"
273,SING 2 Trailer (2021),"748,045 views",20K,490,"Spoilers: yes literally 69 of them

Billie Eilish: yes"
274,SING 2 Trailer (2021),"748,045 views",20K,490,"Looks like I don’t need to see the whole movie, because I just did"
275,SING 2 Trailer (2021),"748,045 views",20K,490,"I know they showed us the whole movie in the trailer, but there's no way I'm not watching this... It looks Amazing 💯"
276,SING 2 Trailer (2021),"748,045 views",20K,490,“She’ll never been able to play the part.” Heavy foreshadowing that Rosita get over her fear.
277,SING 2 Trailer (2021),"748,045 views",20K,490,"Considering how many character arcs they put into this one movie, the length of the Trailer is understandable. 

Just one thing: the Mouse didn't make it, alas."
278,SING 2 Trailer (2021),"748,045 views",20K,490,"Name your favorite part:
Mine is Johnny’s part of when he sang the the restaurant like his voice is so cool!"
279,SING 2 Trailer (2021),"748,045 views",20K,490,"Everyone is upset that Mike isn’t coming back, but I’m upset that the glowing squids aren’t coming back, they were so adorable.
:("
280,SING 2 Trailer (2021),"748,045 views",20K,490,I’m only here for Tori Kelly and she ain’t breathe a word in this trailer I-
281,SING 2 Trailer (2021),"748,045 views",20K,490,"i'm the only one who misses Mike played by Seth Macfarlane? Where is he? i loved his songs from
 Frank Sinatra."
282,SING 2 Trailer (2021),"748,045 views",20K,490,"My deaf brother showed me this. 
I was like “Why.”"
283,SING 2 Trailer (2021),"748,045 views",20K,490,The first movie was just animals twerking but this actually looks like it's descent
284,SING 2 Trailer (2021),"748,045 views",20K,490,"Omg,this reminded me of simon cowell when he said to a girl who sang a billie Eilish song that her performance was bad due to the song. It's exactly the same thing lol 😭"
285,SING 2 Trailer (2021),"748,045 views",20K,490,That's a weird trailer for a animated series but the movie seems good
286,SING 2 Trailer (2021),"748,045 views",20K,490,Imagine Johnny singing at the restaurant with no backtrack lol.
287,SING 2 Trailer (2021),"748,045 views",20K,490,"I feel like I don’t get creeped out that easily. That mouse(?) at the beginning of this trailer, creeped me out."
288,SING 2 Trailer (2021),"748,045 views",20K,490,The aye-aye or bush baby at the start is amusingly terrifying.
289,SING 2 Trailer (2021),"748,045 views",20K,490,The beginning looks like a fever dream-
290,SING 2 Trailer (2021),"748,045 views",20K,490,1:11 the Chop Suey part has me dying
291,SING 2 Trailer (2021),"748,045 views",20K,490,"I'm actually looking forward to seeing this, even though they gave us basically the entire movie"
292,SING 2 Trailer (2021),"748,045 views",20K,490,I like that ms crawly is listening to chop suey in her convertible
293,SING 2 Trailer (2021),"748,045 views",20K,490,"I want the WHOLE VERSION of the Scary ""Tarsier?"" ""Chinchilla?"""
294,SING 2 Trailer (2021),"748,045 views",20K,490,"The one thing we all have to remember, illumination makes really good trailers, but their movies are at their highest only passable."
295,SING 2 Trailer (2021),"748,045 views",20K,490,I hope Johnny's father shows up briefly
296,SING 2 Trailer (2021),"748,045 views",20K,490,Other than the intro creeping me out I can’t wait for this movie absolutely loved the first one and I’m so glad they brought back all the best characters!
297,SING 2 Trailer (2021),"748,045 views",20K,490,This movie was excellent! Rather short though. But it was free so what is there to complain about.
298,SING 2 Trailer (2021),"748,045 views",20K,490,Honestly I hope meena has gotten over her stage fright now so we can kinda focus on the character development of literally any other character this movie bc the first one was great but this next one should focus on someone else bc being repetitive would suck
299,SING 2 Trailer (2021),"748,045 views",20K,490,when I heard Shawn Mendes singing I screamed YEEEEEEEESSSSSSSS
300,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Holy shit that was abomination at the end
301,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Okay this trailer looks way better than the first one. The action actually looks crisp and holy crap I was not expecting Abomination and Wong to be there.
302,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"""Be careful how you speak to me""...
This triggered my Asian parent PTSD."
303,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,I hope this ends in a loss so that he teams up later on with the new iron man
304,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"Finally, Marvel Studios has started taking Hulk characters seriously."
305,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,I swear marvel production studio makes every movie look 1000 better than anyone else.
306,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"Marvel: here's the ten rings you guys were hoping to see!

Me: Airbender."
307,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"This trailer is better than the first one, I'm glad that looks good and serious and less comical."
308,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,so amazing movie
309,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Watching all 5 seasons of Kim's Convenience makes me feel like that was the life Shang Chi was living for 10 years before his father found out he was working at a car rental company.
310,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Jung from Kim's Convenience is now a Marvel superhero?!!
311,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,I’m happy that Michelle Yeoh is in this
312,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,I was doing my Homework but this seemed more important.
313,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,this is probably going to be what mortal kombat 2021 wanted but never was.
314,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Awesome looks amazing!!! Abomination is back!!! Marvel on a roll yet again!!!!
315,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"Stark died
""Welp this is the best time to introduce his ArchNemesis"""
316,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Its difficult to see him in a serious role after Kim's Convenience :D
317,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Bad parenting is important to every heroes origin story
318,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"That is 100% Abomintion at the end, just look at his chest."
319,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,This is the best Avatar adaption then The last Airbender could ever be.
320,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"Sweet the movie looks fun, but I wonder if Marvel is hinting at a new solo hulk movie with that Abomination reveal at the end."
321,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Damn Abomination and Wong at the end there.
322,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"Hey Wong, try stroking his hand while saying ""The sun`s getting real low, big guy"""
323,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,This trailer looks so much cooler than the first. I'm definitely going to see this movie.
324,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"1:07 dude imagine if Marvel made an airbender movie, truly think they would do it justice."
325,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"I see they really changed Abominations design, still got his ass handed to him by the Hulk though and why is Wong fighting him ? Interesting"
326,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"I would love to see marvel do the avatar movie, they would do the anime show and the characters in it justice."
327,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Looks INFINITELY more fun and interesting than that Eternals trailer.
328,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,I'm WAY more excited about Tony Leung's Mandarin than Shang Chi.
329,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Tony Leung and Michelle Yeoh are the superstars in this movie. Doesn't matter how much scenes they get. They outshine the rest of the cast ez.
330,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,so by 10 rings they just mean the stuff on his arm? not actual mandarin
331,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Oh shit he’s still alive? Hmm see that’s an Easter egg that could have been left out for now
332,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"Saving the better trailer for last. Nice!! ""Be careful how you speak to me"" I wish my parents were that polite. Marvel watered that down lol."
333,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,I thought the ten rings were the Mandarin’s 10 rings on his fingers. What’s these forearm rings?
334,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Yo ! Was that Abomination fighting Wong at the end ????!!!! 😱🤯
335,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"Please give us Hulk MCU Film. I wanna see an epic, brutal mcu version of Hulk vs Abomination"
336,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"This looks like it will be great, but all I can think of is Kim's Convenience...LOL."
337,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,yeahhh spill everything. i like it. can wait for the third fourth fifth trailer :)
338,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,I really hope they don't release any other trailers now. These two are good enough. Don't want to see any more of the movie. It looks🔥
339,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Bruh! This looks so Fireeee! ❤️🙌🏾🔥🔥🔥🔥🔥
340,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"The ending of all Marvel trailers: You Got This

Me: Again?"
341,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"""you got this""
Ye go inside and fight Abomination no problem ;P"
342,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Finally!! We find out what happened to Blonksy after The Incredible Hulk
343,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"Finally, Marvel has a Chinese guy playing the Mandarin and not all crappy “Fu Manchu” stuffs in the past. Way to go!"
344,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"Yeah, I wasn’t really expecting Hollywood to do an Asian character justice."
345,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Wong after taking the first hit from Abomination: Where are Strange and Bruce when you need them
346,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,Shang Chi and the Legend of the Ten Bracelets
347,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"It’s so weird hearing Tony Leoung speaking English. So great to see him again, last time I saw him was Legend of the Grand Master."
348,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,"Man I can’t wait for this to come out, looks amazing"
349,SHANG-CHI AND THE LEGEND OF THE TEN RINGS Trailer 2 (2021),"867,980 views",18K,354,The music though bumps so damn hard with this trailer ive watched it like 50 times by now
350,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,"Why are people saying ""it would be better if he talked, and acted like a human"" when it's just a big red dog I think it's better if he acts more dog than humans you know? So most of everybody can give a thumbs up for not acting like a human?"
351,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,"Considering how the dog doesn’t actually talk, I might watch this. I’m just sick of that constant trope, it’d be nice to see a change."
352,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,"God rest John Ridders soul, I'm glad they didn't give the role to another actor and I'm glad they didn't go into a trope where the dog talks."
353,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,"This feels like an 2000’s cartoon-based live action movie like Garfield, Alvin and the Chipmunks, or Underdog TBH."
354,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,I actually can’t make a joke about this he looks adorable
355,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,"Sorry, I'm a dog person. Clifford in a live action movie is too cute! This NEEDS to happen!!!😍"
356,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,I’m pretty sure his collar is made of a chain of belts
357,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,Maybe this movie won’t be so bad after all
358,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,Clifford is the biggest and best dog that I've loved since I was a kid and I can't wait to see him in this movie and he is so cute!🐶😍♥️⭐👍
359,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,"Cliffard sits on weight and breaks it. Doc says, ""I'm just going to put heavy""  LMAO"
360,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,OH NO JODAS Y YO QUE PENSÉ QUE YA NADA ME SORPRENDERÍA (childhood moments) 😁
361,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,This doesn’t look to bad ngl!
362,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,My favorite childhood i can’t wait for this movie to come out in theaters
363,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,"I remember when I was a toddler and my parents would read these to me before bed, now I'm going into my senior year of high school and a lot of things have changed my life. But one that clearly has not is Clifford."
364,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,"Live action Clifford is pretty cute, then again he's a big puppy, but at the same time he's kinda creepy, he looks like his fur is stained with the blood of his previous victims."
365,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,"I’m gonna be honest this doesn’t feel right. I haven’t seen the show in a while and I don’t think I ever read any of the books, but I feel like I remember enough to say that Clifford wasn’t just some cute animal like what’s being presented here. He had a very human personality and enjoyed spending time with and helping his dog friends. Also, Clifford had a voice, nothing that his owner could hear but he had a voice."
366,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,I can't believe they're adding BTS songs and every movie there was one movie where they added mic drop in a movie on Netflix and I just can't believe this this is blowing my mind BTS forever
367,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,Clifford is one of those kids shows I used to love and even had a plushie of but one day I COMPLETELY forgot about it ever existing
368,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,My fav childhood show surprised hes not talking... atleast let him talk in his mind 😁😁
369,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,"Clifford the Big Red Dog! I used to watch a TV show of it when I was a kid. I even watched Clifford's Really Big Movie years ago and I still have a pillow of Clifford. So many memories of the show. Also, when I saw the trailer, my childhood memories started kicking."
370,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,"Clifford: “WOOF!”
Emily Elizabeth: “Clifford, No, NO FETCH!”
Owen: “Oh, No.”"
371,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,I used to hate these books because I thought it meant I didn’t love my dog that much.
372,CLIFFORD THE BIG RED DOG Official Trailer (NEW 2021) Live Action Adventure Movie HD,"428,295 views",9.6K,232,Why is no one talks about Dynamite SONG!!?! And I'm so happy they put BTS song. Yeah Let's go Army!!!!😭💜
